DB_ID	DisplayName	Old_Start	Old_End	New_Start	New_End
62639	RAD52 [nucleoplasm]	1	-1	1	418
2470098	3,4-Hyp 5-Gal-Hyl collagen alpha-6(VI) chain N-term fragment [extracellular region]	-1	-1	20	2263
2173060	5-Gal-Hyl-collagen alpha-1(XIX) chain [endoplasmic reticulum lumen]	1	-1	24	1142
71929	hnRNP A2 [nucleoplasm]	1	-1	1	353
198887	class I MHC B14 [plasma membrane]	null	null	25	362
2173261	3,4-Hyp Glu-Gal-Hyl-collagen alpha-1(XXI) chain [endoplasmic reticulum lumen]	1	-1	23	957
428138	LASS4 [endoplasmic reticulum membrane]	1	-1	1	394
377205	eIF1 [cytosol]	1	-1	1	113
69628	phospho-Cdk6 [nucleoplasm]	1	-1	1	326
140209	BMF protein [plasma membrane]	1	-1	1	184
57350	IMP (inosine monophosphate) dehydrogenase 2 [cytosol]	1	-1	2	514
1454880	Tropoelastin [extracellular region]	1	-1	27	786
2173296	4-Hyp 5-Hyl-collagen alpha-2(IX) chain [endoplasmic reticulum lumen]	1	-1	24	689
184293	VPS37B [endosome membrane]	1	-1	1	285
174889	PTOP [nucleoplasm]	1	-1	1	544
158055	Connexin36 [plasma membrane]	1	-1	1	321
429677	VAPA [endoplasmic reticulum membrane]	1	-1	2	249
450979	NNT [mitochondrial inner membrane]	1	-1	44	1086
66518	THBS1 [extracellular region]	1	-1	19	1170
1236786	class I MHC B81 [phagocytic vesicle membrane]	null	null	25	362
170134	phospho-Tyr 15 Cdc2 [cytosol]	null	null	1	297
167744	class I MHC B81 [plasma membrane]	null	null	25	362
2192791	5-hydroxylysyl-collagen alpha-1(XIV) chain [extracellular region]	1	-1	29	1796
983579	Phosphorylated B-cell linker protein (BLNK/SLP-65/BASH) [plasma membrane]	1	-1	1	456
180733	Importin beta-1 [cytosol]	1	-1	1	876
197227	Nicotinate phosphoribosyltransferase [cytosol]	1	-1	1	538
265193	Synaptotagmin V [secretory granule membrane]	1	-1	1	386
191358	Isopentenyl-diphosphate delta-isomerase 1 [cytosol]	null	null	1	227
194980	AKAP13 variant2 [cytosol]	1	-1	1	2813
187525	phospho-p27(Thr 187) [nucleoplasm]	1	-1	1	198
2186681	4-Hyp 5-Hyl collagen alpha-2(XI) chain [endoplasmic reticulum lumen]	1	-1	28	1736
180045	DARPP-32-T75P-T34P [cytosol]	1	-1	1	204
51645	Platelet glycoprotein IV [plasma membrane]	1	-1	2	472
429432	p(Y)-SYK [plasma membrane]	1	-1	1	635
113827	G1/S-specific cyclin D2 [nucleoplasm]	1	-1	1	289
379541	PFDN1 [cytosol]	1	-1	2	122
2172948	4-hydroxyprolyl collagen alpha-1(VIII) chain [endoplasmic reticulum lumen]	1	-1	28	744
60557	NADH-ubiquinone oxidoreductase chain 3 (EC 1.6.5.3) [mitochondrial inner membrane]	1	-1	1	115
2127405	Collagen alpha-4(IV) chain [extracellular region]	-1	-1	39	1690
2065617	3,4-Hyp Glu-Gal-Hyl collagen alpha-4(IV) chain [endoplasmic reticulum lumen]	-1	-1	39	1690
2029006	p-Y151-WAVE3 [cytosol]	1	-1	1	502
975187	p-IRAK2 [endosome membrane]	null	625	1	625
57001	Plasma protease C1 inhibitor precursor [extracellular region]	1	-1	23	500
2127439	5-Gal-Hyl collagen alpha-3(IV) chain [extracellular region]	-1	-1	29	1670
201333	GAP [Golgi-associated vesicle membrane]	1	-1	1	406
2127313	3,4-hydroxyprolyl collagen alpha-6(IV) chain [extracellular region]	-1	-1	23	1691
164312	Cytochrome c oxidase subunit 3 [mitochondrial inner membrane]	1	-1	1	261
381084	ATF4 [cytosol]	1	-1	1	351
212441	MED14 [nucleoplasm]	1	-1	1	1454
392778	unfolded beta tubulin 5 [cytosol]	1	-1	1	444
194209	ABCA1 [plasma membrane]	1	-1	1	2261
2470538	5-Gal-Hyl-collagen alpha-1(X) chain N-term fragment [extracellular region]	1	-1	19	680
58210	Protein kinase C, mu type  [cytosol]	1	-1	1	912
72367	40S small ribosomal protein 29 [cytosol]	1	-1	2	56
1955374	ADP/ATP translocase 3 monomer [mitochondrial intermembrane space]	1	-1	2	298
913952	Tetraspanin-32 [plasma membrane]	null	null	1	320
2032780	TEAD4 [nucleoplasm]	1	-1	1	434
2186664	3,4-hydroxyprolyl-collagen alpha-1(XXVII) -N propeptide [endoplasmic reticulum lumen]	1	-1	625	1621
2173109	Glu-Gal-Hyl-collagen alpha-1(XXIV) propeptide [endoplasmic reticulum lumen]	1	-1	36	1714
199437	THEM4 [plasma membrane]	null	null	37	240
68722	26S proteasome-associated pad1 homolog [cytosol]	1	-1	1	310
2192768	3,4-Hyp Glu-Gal-Hyl-collagen alpha-1(XII) chain [extracellular region]	1	-1	24	3063
210496	Beta 2 subunit of VGCC [cytosol]	1	-1	1	660
70412	hexokinase 3 [cytosol]	1	-1	1	923
114676	Platelet glycoprotein V precursor [platelet alpha granule membrane]	1	-1	17	560
162779	PIG-H [endoplasmic reticulum membrane]	1	-1	1	188
2470352	3,4-Hyp 5-Gal-Hyl collagen alpha-2(VIII) chain C-term fragment [extracellular region]	1	-1	29	703
2173074	5-Gal-Hyl-collagen alpha-1(XXVII) propeptide [endoplasmic reticulum lumen]	1	-1	625	1621
69969	pyruvate dehydrogenase E2 subunit [mitochondrial matrix]	1	-1	87	647
163561	phosphorylated perilipin [lipid particle]	1	-1	1	522
2471856	5-Gal-Hyl-collagen alpha-1(XIII) chain N-term transmembrane region [extracellular region]	1	-1	1	717
2127508	4-Hyp 5-Hyl collagen alpha-5(VI) chain [extracellular region]	-1	-1	19	2615
2192806	Collagen alpha-1(XVI) chain [extracellular region]	1	-1	22	1604
2468339	4-Hyp 5-Hyl collagen alpha-3(IV) chain C-term fragment [extracellular region]	-1	-1	29	1670
174335	Proteasome subunit beta type 2  [nucleoplasm]	1	-1	1	201
2192882	4-Hyp Glu-Gal-Hyl collagen alpha-2(XI) chain [extracellular region]	1	-1	28	1736
181903	Histone H2B.f [nucleoplasm]	1	-1	2	126
210005	Phosphorylated trem-like transcript 1 protein [plasma membrane]	1	-1	16	311
1236809	class I MHC B42 [phagocytic vesicle membrane]	null	null	25	362
390447	T-complex protein 1 subunit epsilon (TCP-1-epsilon) [cytosol]	1	-1	2	541
2470529	3,4-Hyp 5-Gal-Hyl-collagen alpha-1(X) chain N-term fragment [extracellular region]	1	-1	19	680
167051	phospho-SHC2 [cytosol]	1	-1	1	582
60176	NADH-ubiquinone oxidoreductase B22 subunit   [mitochondrial inner membrane]	1	-1	2	179
2192719	3,4-Hyp Glu-Gal-Hyl-collagen alpha-1(XIII) chain [extracellular region]	1	-1	1	717
2484931	3,4-Hyp Glu-Gal-Hyl-collagen alpha-1(XV) N-term fragment [extracellular region]	1	-1	28	1388
2192984	4-hydroxyprolyl collagen alpha-1(XXIV) chain [extracellular region]	1	-1	36	1714
72444	60S ribosomal protein L28 [cytosol]	1	-1	2	137
2173133	Glu-Gal-Hyl-collagen alpha-1(XXV) chain [endoplasmic reticulum lumen]	1	-1	1	654
1236794	class I MHC B15 [early endosome membrane]	null	null	25	362
2182004	4-Hyp 5-Hyl collagen alpha-2(XI) -N propeptide [endoplasmic reticulum lumen]	1	-1	28	1736
428221	ACER1 [endoplasmic reticulum membrane]	1	-1	1	264
2470682	4-Hyp 5-Gal-Hyl-collagen alpha-1(XII) chain C-term fragment [extracellular region]	-1	-1	24	3063
54017	DLC1 [plasma membrane]	1	-1	1	89
1236880	class I MHC B49 [early endosome membrane]	null	null	25	362
191847	Gemin 3 [nucleoplasm]	1	-1	1	824
202988	ARPC4 [plasma membrane]	1	-1	2	168
983396	class I MHC B54 [Golgi membrane]	null	null	25	362
77604	ACF isoform-1 [nucleoplasm]	1	-1	1	594
191803	PHAX [nucleoplasm]	1	-1	1	394
350808	AP-1 gamma subunit [Golgi membrane]	null	null	2	822
187911	phospho-E2F1 [nucleoplasm]	1	-1	1	437
158579	E12 [nucleoplasm]	1	-1	1	654
163428	FABP4 [lipid particle]	1	-1	2	132
201729	Hfz6 [plasma membrane]	1	-1	19	706
194856	TC10 [cytosol]	1	-1	1	202
2468197	3,4-Hyp Glu-Gal-Hyl collagen alpha-2(IV) chain C-term fragment [extracellular region]	1	-1	184	1712
174329	26S proteasome-associated pad1 homolog [nucleoplasm]	1	-1	1	310
211400	IRR [plasma membrane]	1	-1	27	1297
166800	Phosphorylated RAC-beta serine/threonine protein kinase [cytosol]	1	-1	1	481
2173217	3,4-Hyp 5-Hyl-collagen alpha-1(VIII) chain [endoplasmic reticulum lumen]	1	-1	28	744
62003	Serine/threonine protein phosphatase PP1-beta catalytic subunit  [nucleoplasm]	1	-1	2	327
2470281	Glu-Gal-Hyl-collagen alpha-1(VII) chain C-term fragment [extracellular region]	-1	-1	17	2944
191810	Sm protein D2 [cytosol]	1	-1	2	118
75811	phospho(T286)-Cyclin D1 [nucleoplasm]	1	-1	1	295
70190	glycogenin-1 [cytosol]	1	-1	2	350
2182000	3,4-Hyp 5-Hyl-collagen alpha-2(XI) -N propeptide [endoplasmic reticulum lumen]	1	-1	28	1736
2173153	4-Hyp 5-Hyl-collagen alpha-1(XV) [endoplasmic reticulum lumen]	1	-1	28	1388
50843	NAIP [cytosol]	1	-1	1	1403
2173190	4-Hyp Glu-Gal-Hyl-collagen alpha-1(XVII) chain [endoplasmic reticulum lumen]	1	-1	1	1497
2268798	4-hydroxyprolyl collagen alpha-1(XI) propeptide [extracellular region]	1	-1	512	1563
2473572	3,4-Hyp 5-Hyl-collagen alpha-1(XXV) transmembrane region [plasma membrane]	1	-1	1	654
380301	Dynactin 1, isoform 2 [cytosol]	1	-1	1	1278
442307	p-VAV2(Y172) [cytosol]	1	-1	1	878
72538	eIF3-delta [cytosol]	1	-1	2	320
68497	p49 [nucleoplasm]	1	-1	1	420
190053	Rap-1 [endosome]	1	-1	1	181
187764	MAP kinase-activated protein kinase 3 [cytosol]	null	null	1	382
51613	Cyclin T2 [nucleoplasm]	1	-1	1	730
2470524	4-Hyp Glu-Gal-Hyl-collagen alpha-1(X) chain C-term fragment [extracellular region]	-1	-1	19	680
2173244	3,4-Hyp 5-Gal-Hyl-collagen alpha-1(XXI) chain [endoplasmic reticulum lumen]	1	-1	23	957
2471895	3,4-Hyp 5-Gal-Hyl-collagen alpha-1(XIII) chain N-term transmembrane region [extracellular region]	1	-1	1	717
169884	Rap-1 [cytosol]	1	-1	1	181
2192762	4-Hyp 5-Gal-Hyl-collagen alpha-1(XIV) chain [extracellular region]	1	-1	29	1796
2064025	chondroitin(3)-DCN [Golgi lumen]	1	-1	31	359
389112	PHC2/HPH2/EDR2 [nucleoplasm]	1	-1	1	858
2065730	5-Gal-Hyl collagen alpha-5(IV) chain [endoplasmic reticulum lumen]	-1	-1	27	1685
2470811	5-Gal-Hyl-collagen alpha-1(XVI) chain N-term fragment [extracellular region]	1	-1	22	1604
72450	60S ribosomal protein L3-like [cytosol]	1	-1	2	407
2470834	3,4-hydroxyprolyl-collagen alpha-1(XVI) chain C-term fragment [extracellular region]	-1	-1	22	1604
74081	activated Rhodopsin [photoreceptor disc membrane]	1	-1	1	348
2065682	4-hydroxyprolyl collagen alpha-3(IV) chain [endoplasmic reticulum lumen]	-1	-1	29	1670
167772	class I MHC B42 [Golgi membrane]	null	null	25	362
2173088	5-Gal-Hyl-collagen alpha-1(XIV) chain [endoplasmic reticulum lumen]	1	-1	29	1796
50516	ATP synthase f chain, mitochondrial (EC 3.6.3.14) [mitochondrial inner membrane]	1	-1	2	94
71951	hnRNP R [nucleoplasm]	1	-1	2	633
2127525	3,4-Hyp 5-Hyl collagen alpha-1(VII) chain [extracellular region]	-1	-1	17	2944
985503	BAP31 [integral to lumenal side of endoplasmic reticulum membrane]	1	-1	2	246
174881	BLM [nucleoplasm]	1	-1	1	1417
2173236	3,4-Hyp 5-Gal-Hyl-collagen alpha-1(XXII) chain [endoplasmic reticulum lumen]	1	-1	28	1626
72341	40S small ribosomal protein 18 [cytosol]	1	-1	2	152
2470452	5-hydroxylysyl-collagen alpha-2(IX) chain N-term fragment [extracellular region]	1	-1	24	689
58510	P-selectin precursor [plasma membrane]	1	-1	42	830
847719	Exportin-5 [cytosol]	null	null	2	1204
190716	Connexin 45 [endoplasmic reticulum membrane]	1	-1	1	396
2127435	5-hydroxylysyl collagen alpha-3(IV) chain [extracellular region]	-1	-1	29	1670
74776	phospho-IRS-3 [cytosol]	1	-1	1	481
83726	SNAP43 [nucleoplasm]	1	-1	1	368
380928	PPM1A [cytosol]	1	-1	2	382
73531	thioredoxin reductase 1 [cytosol]	1	-1	1	649
2192824	5-hydroxylysyl-collagen alpha-1(XV) chain [extracellular region]	1	-1	28	1388
2470451	3,4-hydroxyprolyl-collagen alpha-1(IX) chain C-term fragment [extracellular region]	1	-1	24	921
203988	Protein transport protein Sec24C [cytosol]	null	null	1	1094
201586	GGTase-I-beta [cytosol]	1	-1	1	377
514631	GMP reductase 2 [cytosol]	1	-1	1	348
2534176	DCN C-term fragment [extracellular region]	1	-1	31	359
157717	Nup107 [nuclear envelope]	1	-1	1	925
70503	lactate dehydrogenase B [cytosol]	1	-1	2	334
2268875	3,4-hydroxyprolyl-collagen alpha-1(XXIV) propeptide [extracellular region]	1	-1	36	1714
983071	class I MHC B53 [integral to lumenal side of endoplasmic reticulum membrane]	null	null	25	362
195118	GRLF1/p190-A variant 1 [cytosol]	1	-1	1	1499
109821	phospho-SOS [cytosol]	1	-1	1	1333
48888	14-3-3 protein beta/alpha [cytosol]	1	-1	1	246
937024	IRF3 [plasma membrane]	null	null	1	427
195194	RALBP1 [cytosol]	1	-1	2	655
69220	Cyclin H [nucleoplasm]	1	-1	1	323
212397	TAF13 [nucleoplasm]	1	-1	1	124
350712	Filamin-A [extracellular region]	1	-1	2	2647
83710	HsRPC8 [nucleoplasm]	1	-1	1	204
182585	p21 [nucleoplasm]	1	-1	2	164
390313	Plasma membrane adaptor AP-2 17 kDa protein [endosome]	1	-1	1	142
2130386	Arf1 [trans-Golgi network membrane]	1	-1	2	181
432693	AP-1 gamma subunit [lysosomal membrane]	null	null	2	822
2065684	4-Hyp Glu-Gal-Hyl collagen alpha-3(IV) chain [endoplasmic reticulum lumen]	-1	-1	29	1670
2468134	3,4-Hyp 5-Gal-Hyl collagen alpha-1(IV) chain C-term fragment [extracellular region]	1	-1	173	1669
354128	p(Y397,407,576,577,861,925)-FADK 1 [cytosol]	1	-1	2	1052
2192977	4-Hyp 5-Hyl-collagen alpha-1(IX) chain [extracellular region]	1	-1	24	921
175974	Catechol O-methyltransferase [cytosol]	1	-1	1	271
73496	deoxythymidylate kinase (thymidylate kinase) [cytosol]	1	-1	2	212
2193040	3,4-Hyp 5-Hyl-collagen alpha-1(XXV) chain [plasma membrane]	1	-1	1	654
191426	3-hydroxy-3-methylglutaryl-coenzyme A reductase-2 [endoplasmic reticulum membrane]	null	null	1	888
420063	Glucagon-like peptide-2 receptor [plasma membrane]	1	-1	1	553
380312	14-3-3 protein gamma [cytosol]	1	-1	1	247
265045	EXOC5 [cytosol]	1	-1	1	708
174115	Apc4 [nucleoplasm]	1	-1	1	808
2173155	4-Hyp 5-Hyl-collagen alpha-1(XXII) chain [endoplasmic reticulum lumen]	1	-1	28	1626
379592	QARS [mitochondrial matrix]	1	-1	2	775
2065700	4-hydroxyprolyl collagen alpha-4(IV) chain [endoplasmic reticulum lumen]	-1	-1	39	1690
62161	DNA-dependent protein kinase catalytic subunit  [nucleoplasm]	1	-1	2	4128
350734	alpha tubulin -1 [extracellular region]	1	-1	1	448
191835	Gemin 2 [cytosol]	1	-1	1	280
2468133	5-Gal-Hyl collagen alpha-1(IV) chain C-term fragment [extracellular region]	1	-1	173	1669
61113	Calcineurin B gamma, catalytic [cytosol]	1	-1	1	512
517904	Clone of FHOD1 [cytosol]	1	-1	2	1164
191375	Mevalonate kinase [cytosol]	null	null	1	396
2484975	4-hydroxyprolyl collagen alpha-1(XV) endostatin-XV [extracellular region]	1	-1	28	1388
1234127	VHL [nucleoplasm]	1	-1	1	213
2470340	4-hydroxyprolyl collagen alpha-2(VIII) chain N-term fragment [extracellular region]	1	-1	29	703
389118	CBX4 [nucleoplasm]	1	-1	1	560
49489	Acyl-CoA dehydrogenase, long-chain specific, mitochondrial precursor  [mitochondrial matrix]	1	-1	31	430
2470860	3,4-Hyp Glu-Gal-Hyl-collagen alpha-1(XVIII) endostatin-like fragment [extracellular region]	1	-1	24	1754
174342	Proteasome subunit beta type 6 [nucleoplasm]	1	-1	35	239
2468325	3,4-Hyp 5-Hyl collagen alpha-3(IV) chain N-term fragment [extracellular region]	-1	-1	29	1670
2533906	Laminin gamma-2 N-term fragment [extracellular region]	1	-1	22	1193
2470368	3,4-Hyp Glu-Gal-Hyl-collagen alpha-1(VIII) chain N-term fragment [extracellular region]	1	-1	28	744
2192989	4-Hyp 5-Hyl-collagen alpha-1(XXIII) chain [plasma membrane]	1	-1	1	540
2192872	4-Hyp 5-Hyl collagen alpha-2(XI) chain [extracellular region]	1	-1	28	1736
2470454	3,4-Hyp Glu-Gal-Hyl collagen alpha-2(IX) chain N-term fragment [extracellular region]	1	-1	24	689
143488	phospho-Cdc25A [nucleoplasm]	1	-1	1	524
390454	T-complex protein 1 subunit zeta (TCP-1-zeta) [cytosol]	1	-1	2	531
109488	5',3'-nucleotidase, mitochondrial [mitochondrial matrix]	1	-1	32	228
390315	Adapter-related protein complex 2 beta 1 subunit [endosome]	1	-1	1	937
2530520	S-farn-GNGT1 [photoreceptor disc membrane]	1	-1	2	71
2268901	4-Hyp 5-Hyl-collagen alpha-1(XI) propeptide [extracellular region]	1	-1	512	1563
192117	Cytochrome P450 7B1 [endoplasmic reticulum membrane]	null	null	1	506
548705	ELOVL4 [endoplasmic reticulum membrane]	1	-1	1	314
391955	G protein alpha (z) [cytosol]	1	-1	2	355
2468307	Glu-Gal-Hyl-collagen alpha-4(IV) chain C-term fragment [extracellular region]	-1	-1	39	1690
448199	P58(IPK) [cytosol]	null	null	32	504
166466	BDNF precursor [Golgi lumen]	1	-1	129	247
2470813	4-Hyp 5-Hyl-collagen alpha-1(XVI) chain N-term fragment [extracellular region]	1	-1	22	1604
72548	eIF3-zeta [cytosol]	1	-1	1	548
983330	class I MHC B44 [Golgi membrane]	null	null	25	362
2172971	3,4-hydroxyprolyl-collagen alpha-1(XIII) chain [endoplasmic reticulum lumen]	1	-1	1	717
380716	phospho-Nlp [cytosol]	1	-1	1	1382
2470289	Collagen alpha-1(VII) chain N-term fragment [extracellular region]	-1	-1	17	2944
1236733	class I MHC B8 [phagocytic vesicle membrane]	null	null	25	362
2065696	4-Hyp Glu-Gal-Hyl collagen alpha-1(VII) chain [endoplasmic reticulum lumen]	-1	-1	17	2944
2454244	p-Y65,Y76-FCERIG [plasma membrane]	1	-1	19	86
156905	eEF1A [cytosol]	1	-1	1	462
210615	Argonaute-3 [cytosol]	1	-1	1	860
201574	Tau [cytosol]	1	-1	2	758
2192833	Glu-Gal-Hyl-collagen alpha-1(XVII) chain [plasma membrane]	1	-1	1	1497
188000	Rabenosyn-5 [endosome membrane]	1	-1	2	784
191317	Diphosphomevalonate decarboxylase [cytosol]	null	null	2	400
62508	adenylosuccinate synthetase [cytosol]	1	-1	2	456
446097	SHANK2 [cytosol]	null	null	1	1470
1236799	HLA class I histocompatibility antigen, Cw-7 alpha chain precursor [early endosome membrane]	null	null	25	366
2470213	4-Hyp 5-Hyl collagen alpha-6(VI) chain C-term fragment [extracellular region]	-1	-1	20	2263
2038400	KIBRA [cytosol]	1	-1	1	1113
939776	RGS21 [plasma membrane]	1	-1	1	152
380484	phosphorylated NuMA [cytosol]	1	-1	1	2115
73518	Thymidylate synthase  [cytosol]	1	-1	2	313
166081	IRAK4 [cytosol]	null	null	1	460
375297	hSpc24 [cytosol]	1	-1	1	197
1236846	class I MHC B14 [early endosome membrane]	null	null	25	362
71991	CPSF2 [nucleoplasm]	1	-1	1	782
266202	Vesicle transport protein USE1	null	null	1	259
446636	p-IRAK2 [cytosol]	null	null	1	625
2470311	5-hydroxylysyl collagen alpha-1(VII) chain N-term fragment [extracellular region]	-1	-1	17	2944
448201	p58IPK [endoplasmic reticulum lumen]	1	-1	32	504
2192834	4-Hyp 5-Gal-Hyl-collagen alpha-1(XVII) chain [plasma membrane]	1	-1	1	1497
73467	Dihydropyrimidinase  [cytosol]	1	-1	1	519
72512	eIF2-beta [cytosol]	1	-1	1	333
389115	PCGF2 [nucleoplasm]	1	-1	1	344
264891	SPCS1 [endoplasmic reticulum membrane]	1	-1	1	169
75163	NBS1 [nucleoplasm]	1	-1	1	754
266211	HMGB2 [nucleoplasm]	1	-1	2	209
156685	p-S528-KIF20A [nucleoplasm]	1	-1	1	890
375316	CENP-T [cytosol]	1	-1	2	561
194907	RhoBTB2 [plasma membrane]	1	-1	1	727
62506	ATIC [cytosol]	1	-1	1	592
68762	Proteasome subunit beta type 8 [cytosol]	1	-1	73	276
194888	Rif [cytosol]	1	-1	1	208
52659	Cytochrome P450 2A6  [endoplasmic reticulum membrane]	1	-1	1	494
379386	Catechol O-methyltransferase [plasma membrane]	1	-1	1	271
2470310	5-hydroxylysyl collagen alpha-1(VII) chain C-term fragment [extracellular region]	-1	-1	17	2944
351897	proteolytically cleaved ZO-2 [plasma membrane]	1	-1	1	1190
2192899	5-hydroxylysyl-collagen alpha-1(XX) chain [extracellular region]	1	-1	23	1284
983109	class I MHC B56 [integral to lumenal side of endoplasmic reticulum membrane]	null	null	25	362
2065604	3,4-Hyp Glu-Gal-Hyl collagen alpha-6(IV) chain [endoplasmic reticulum lumen]	-1	-1	23	1691
193137	CYP19A1 [endoplasmic reticulum membrane]	null	null	2	503
174257	phospho-Cdh1 [nucleoplasm]	1	-1	1	496
390487	HSP70 [cytosol]	1	-1	2	641
72106	E1B-AP5 nucleocytoplasmic transport protein [nucleoplasm]	1	-1	1	856
2268762	4-Hyp 5-Gal-Hyl-collagen alpha-1(XXVII) propeptide [extracellular region]	1	-1	625	1621
2193044	3,4-Hyp Glu-Gal-Hyl-collagen alpha-1(XXV) chain [plasma membrane]	1	-1	1	654
198885	class I MHC B18 [plasma membrane]	null	null	25	362
2184300	4-Hyp 5-Gal-Hyl-collagen alpha-1(XXIV) -N propeptide [endoplasmic reticulum lumen]	1	-1	36	1714
68513	Orc3 [nucleoplasm]	1	-1	1	711
54125	Enoyl-CoA hydratase, mitochondrial precursor  [mitochondrial matrix]	1	-1	28	290
1964434	HsRPC6 [cytosol]	1	-1	1	316
52373	Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1C  [cytosol]	1	-1	1	709
548766	HSD17B12 [endoplasmic reticulum membrane]	1	-1	1	312
195017	Alpha-Pix [cytosol]	1	-1	1	776
210770	ONECUT3 [nucleoplasm]	1	-1	1	494
176672	SULT1C1 isoform 1 monomer [cytosol]	1	-1	1	296
191892	SMN [nucleoplasm]	1	-1	2	294
201625	p130Cas [cytosol]	1	-1	1	870
56085	GMPS [cytosol]	1	-1	2	693
2172924	4-hydroxyprolyl collagen alpha-1(XXV) chain [endoplasmic reticulum lumen]	1	-1	1	654
72468	60S ribosomal protein L37a [cytosol]	1	-1	2	92
211043	Cytochrome P450 27C1 [endoplasmic reticulum membrane]	null	null	1	372
2468208	3,4-Hyp 5-Hyl collagen alpha-5(IV) chain N-term fragment [extracellular region]	-1	-1	27	1685
2179342	4-Hyp 5-Gal-Hyl collagen alpha-2(VIII) chain [endoplasmic reticulum lumen]	1	-1	29	703
2470034	3,4-Hyp 5-Gal-Hyl collagen alpha-5(VI) chain N-term fragment [extracellular region]	-1	-1	19	2615
2184313	5-hydroxylysyl-collagen alpha-1(XXIV) -N propeptide [endoplasmic reticulum lumen]	1	-1	36	1714
72028	SRp40 [nucleoplasm]	1	-1	1	272
350805	AP-1 mu 1 [Golgi membrane]	null	null	2	423
77060	RNA (guanine-7-) methyltransferase [nucleoplasm]	1	-1	1	476
210461	Rab3A [plasma membrane]	1	-1	1	220
2173123	Glu-Gal-Hyl-collagen alpha-1(XVIII) chain [endoplasmic reticulum lumen]	1	-1	24	1754
2468312	Glu-Gal-Hyl-collagen alpha-3(IV) chain C-term fragment [extracellular region]	-1	-1	29	1670
157741	Nup75 [nuclear envelope]	1	-1	1	656
349725	Alpha-actinin 2 [extracellular region]	1	-1	1	894
181923	Histone H2B type 12 [nucleoplasm]	1	-1	2	126
174216	Cdc26 [nucleoplasm]	1	-1	1	85
2193024	5-hydroxylysyl-collagen alpha-2(IX) chain [extracellular region]	1	-1	24	689
2127539	3,4-Hyp 5-Gal-Hyl collagen alpha-1(VII) chain [extracellular region]	-1	-1	17	2944
163272	TFB2M [mitochondrial matrix]	1	-1	20	396
2172976	3,4-hydroxyprolyl-collagen alpha-1(VIII) chain [endoplasmic reticulum lumen]	1	-1	28	744
2192933	4-Hyp 5-Gal-Hyl collagen alpha-2(IX) chain [extracellular region]	1	-1	24	689
72402	60S ribosomal protein L10 [cytosol]	1	-1	2	214
63523	DNA-directed RNA polymerases I, II, and III 17.1 kDa polypeptide  [nucleoplasm]	1	-1	2	150
56661	Histidine-rich glycoprotein precursor [platelet alpha granule lumen]	1	-1	19	525
72478	60S ribosomal protein L41 [cytosol]	1	-1	1	25
2161393	FBLN3 [extracellular region]	null	null	18	493
