Pathway id	Species	Pathway name
168316	Homo sapiens	Assembly of Viral Components at the Budding Site
69298	Homo sapiens	Association of licensing factors with the pre-replicative complex
5694852	Dictyostelium discoideum	Association of licensing factors with the pre-replicative complex
5699200	Plasmodium falciparum	Association of licensing factors with the pre-replicative complex
5709015	Schizosaccharomyces pombe	Association of licensing factors with the pre-replicative complex
5811527	Sus scrofa	Association of licensing factors with the pre-replicative complex
5869393	Bos taurus	Association of licensing factors with the pre-replicative complex
5931105	Canis familiaris	Association of licensing factors with the pre-replicative complex
5990982	Mus musculus	Association of licensing factors with the pre-replicative complex
6051500	Rattus norvegicus	Association of licensing factors with the pre-replicative complex
6095871	Gallus gallus	Association of licensing factors with the pre-replicative complex
6139111	Taeniopygia guttata	Association of licensing factors with the pre-replicative complex
6195221	Xenopus tropicalis	Association of licensing factors with the pre-replicative complex
6272422	Danio rerio	Association of licensing factors with the pre-replicative complex
6322544	Drosophila melanogaster	Association of licensing factors with the pre-replicative complex
6350492	Arabidopsis thaliana	Association of licensing factors with the pre-replicative complex
6378456	Oryza sativa	Association of licensing factors with the pre-replicative complex
390471	Homo sapiens	Association of TriC/CCT with target proteins during biosynthesis
5695421	Dictyostelium discoideum	Association of TriC/CCT with target proteins during biosynthesis
5752120	Caenorhabditis elegans	Association of TriC/CCT with target proteins during biosynthesis
5812420	Sus scrofa	Association of TriC/CCT with target proteins during biosynthesis
5870306	Bos taurus	Association of TriC/CCT with target proteins during biosynthesis
5932012	Canis familiaris	Association of TriC/CCT with target proteins during biosynthesis
5991902	Mus musculus	Association of TriC/CCT with target proteins during biosynthesis
6052415	Rattus norvegicus	Association of TriC/CCT with target proteins during biosynthesis
6096736	Gallus gallus	Association of TriC/CCT with target proteins during biosynthesis
6139968	Taeniopygia guttata	Association of TriC/CCT with target proteins during biosynthesis
6196129	Xenopus tropicalis	Association of TriC/CCT with target proteins during biosynthesis
6273306	Danio rerio	Association of TriC/CCT with target proteins during biosynthesis
6323285	Drosophila melanogaster	Association of TriC/CCT with target proteins during biosynthesis
6351007	Arabidopsis thaliana	Association of TriC/CCT with target proteins during biosynthesis
6378980	Oryza sativa	Association of TriC/CCT with target proteins during biosynthesis
210455	Homo sapiens	Astrocytic Glutamate-Glutamine Uptake And Metabolism
5709069	Schizosaccharomyces pombe	Astrocytic Glutamate-Glutamine Uptake And Metabolism
5719453	Saccharomyces cerevisiae	Astrocytic Glutamate-Glutamine Uptake And Metabolism
5751516	Caenorhabditis elegans	Astrocytic Glutamate-Glutamine Uptake And Metabolism
5811592	Sus scrofa	Astrocytic Glutamate-Glutamine Uptake And Metabolism
5869461	Bos taurus	Astrocytic Glutamate-Glutamine Uptake And Metabolism
5931171	Canis familiaris	Astrocytic Glutamate-Glutamine Uptake And Metabolism
5991050	Mus musculus	Astrocytic Glutamate-Glutamine Uptake And Metabolism
6051568	Rattus norvegicus	Astrocytic Glutamate-Glutamine Uptake And Metabolism
6095930	Gallus gallus	Astrocytic Glutamate-Glutamine Uptake And Metabolism
6139170	Taeniopygia guttata	Astrocytic Glutamate-Glutamine Uptake And Metabolism
6195289	Xenopus tropicalis	Astrocytic Glutamate-Glutamine Uptake And Metabolism
6272490	Danio rerio	Astrocytic Glutamate-Glutamine Uptake And Metabolism
6322602	Drosophila melanogaster	Astrocytic Glutamate-Glutamine Uptake And Metabolism
6350543	Arabidopsis thaliana	Astrocytic Glutamate-Glutamine Uptake And Metabolism
6378511	Oryza sativa	Astrocytic Glutamate-Glutamine Uptake And Metabolism
4608870	Homo sapiens	Asymmetric localization of PCP proteins
5752458	Caenorhabditis elegans	Asymmetric localization of PCP proteins
5812848	Sus scrofa	Asymmetric localization of PCP proteins
5870740	Bos taurus	Asymmetric localization of PCP proteins
5932445	Canis familiaris	Asymmetric localization of PCP proteins
5992343	Mus musculus	Asymmetric localization of PCP proteins
6052853	Rattus norvegicus	Asymmetric localization of PCP proteins
6097152	Gallus gallus	Asymmetric localization of PCP proteins
6140387	Taeniopygia guttata	Asymmetric localization of PCP proteins
6196536	Xenopus tropicalis	Asymmetric localization of PCP proteins
6273740	Danio rerio	Asymmetric localization of PCP proteins
6323631	Drosophila melanogaster	Asymmetric localization of PCP proteins
380994	Homo sapiens	ATF4 activates genes
381183	Homo sapiens	ATF6-alpha activates chaperone genes
381033	Homo sapiens	ATF6-alpha activates chaperones
5812388	Sus scrofa	ATF6-alpha activates chaperones
5870277	Bos taurus	ATF6-alpha activates chaperones
5931984	Canis familiaris	ATF6-alpha activates chaperones
5991873	Mus musculus	ATF6-alpha activates chaperones
6052386	Rattus norvegicus	ATF6-alpha activates chaperones
6096699	Gallus gallus	ATF6-alpha activates chaperones
6139930	Taeniopygia guttata	ATF6-alpha activates chaperones
6196092	Xenopus tropicalis	ATF6-alpha activates chaperones
6273276	Danio rerio	ATF6-alpha activates chaperones
6323258	Drosophila melanogaster	ATF6-alpha activates chaperones
75148	Homo sapiens	ATM mediated phosphorylation of repair proteins
351433	Gallus gallus	ATM mediated phosphorylation of repair proteins
5811764	Sus scrofa	ATM mediated phosphorylation of repair proteins
5869635	Bos taurus	ATM mediated phosphorylation of repair proteins
5931343	Canis familiaris	ATM mediated phosphorylation of repair proteins
5991228	Mus musculus	ATM mediated phosphorylation of repair proteins
6051743	Rattus norvegicus	ATM mediated phosphorylation of repair proteins
6096099	Gallus gallus	ATM mediated phosphorylation of repair proteins
6139341	Taeniopygia guttata	ATM mediated phosphorylation of repair proteins
6195463	Xenopus tropicalis	ATM mediated phosphorylation of repair proteins
6272660	Danio rerio	ATM mediated phosphorylation of repair proteins
6322751	Drosophila melanogaster	ATM mediated phosphorylation of repair proteins
6350665	Arabidopsis thaliana	ATM mediated phosphorylation of repair proteins
6378634	Oryza sativa	ATM mediated phosphorylation of repair proteins
83542	Homo sapiens	ATM mediated response to DNA double-strand break
351442	Gallus gallus	ATM mediated response to DNA double-strand break
5709127	Schizosaccharomyces pombe	ATM mediated response to DNA double-strand break
5719514	Saccharomyces cerevisiae	ATM mediated response to DNA double-strand break
5751656	Caenorhabditis elegans	ATM mediated response to DNA double-strand break
5811755	Sus scrofa	ATM mediated response to DNA double-strand break
5869626	Bos taurus	ATM mediated response to DNA double-strand break
5931334	Canis familiaris	ATM mediated response to DNA double-strand break
5991219	Mus musculus	ATM mediated response to DNA double-strand break
6051734	Rattus norvegicus	ATM mediated response to DNA double-strand break
6096092	Gallus gallus	ATM mediated response to DNA double-strand break
6139334	Taeniopygia guttata	ATM mediated response to DNA double-strand break
6195454	Xenopus tropicalis	ATM mediated response to DNA double-strand break
6272650	Danio rerio	ATM mediated response to DNA double-strand break
6322742	Drosophila melanogaster	ATM mediated response to DNA double-strand break
6350656	Arabidopsis thaliana	ATM mediated response to DNA double-strand break
6378625	Oryza sativa	ATM mediated response to DNA double-strand break
1296025	Homo sapiens	ATP sensitive Potassium channels
5812666	Sus scrofa	ATP sensitive Potassium channels
5870553	Bos taurus	ATP sensitive Potassium channels
5932259	Canis familiaris	ATP sensitive Potassium channels
5992152	Mus musculus	ATP sensitive Potassium channels
6052664	Rattus norvegicus	ATP sensitive Potassium channels
6096968	Gallus gallus	ATP sensitive Potassium channels
6140205	Taeniopygia guttata	ATP sensitive Potassium channels
6196372	Xenopus tropicalis	ATP sensitive Potassium channels
6273559	Danio rerio	ATP sensitive Potassium channels
6323468	Drosophila melanogaster	ATP sensitive Potassium channels
162791	Homo sapiens	Attachment of GPI anchor to uPAR
5812025	Sus scrofa	Attachment of GPI anchor to uPAR
5869903	Bos taurus	Attachment of GPI anchor to uPAR
5931608	Canis familiaris	Attachment of GPI anchor to uPAR
5991500	Mus musculus	Attachment of GPI anchor to uPAR
6052012	Rattus norvegicus	Attachment of GPI anchor to uPAR
6195726	Xenopus tropicalis	Attachment of GPI anchor to uPAR
3371568	Homo sapiens	Attenuation phase
5709660	Schizosaccharomyces pombe	Attenuation phase
5720061	Saccharomyces cerevisiae	Attenuation phase
5752444	Caenorhabditis elegans	Attenuation phase
5812833	Sus scrofa	Attenuation phase
5870723	Bos taurus	Attenuation phase
5932428	Canis familiaris	Attenuation phase
5992326	Mus musculus	Attenuation phase
6052836	Rattus norvegicus	Attenuation phase
6097135	Gallus gallus	Attenuation phase
6140370	Taeniopygia guttata	Attenuation phase
6196520	Xenopus tropicalis	Attenuation phase
6273724	Danio rerio	Attenuation phase
6323618	Drosophila melanogaster	Attenuation phase
6351219	Arabidopsis thaliana	Attenuation phase
6379190	Oryza sativa	Attenuation phase
450408	Homo sapiens	AUF1 (hnRNP D0) destabilizes mRNA
5699519	Plasmodium falciparum	AUF1 (hnRNP D0) destabilizes mRNA
5709518	Schizosaccharomyces pombe	AUF1 (hnRNP D0) destabilizes mRNA
5719918	Saccharomyces cerevisiae	AUF1 (hnRNP D0) destabilizes mRNA
5752211	Caenorhabditis elegans	AUF1 (hnRNP D0) destabilizes mRNA
5812551	Sus scrofa	AUF1 (hnRNP D0) destabilizes mRNA
5870435	Bos taurus	AUF1 (hnRNP D0) destabilizes mRNA
5932141	Canis familiaris	AUF1 (hnRNP D0) destabilizes mRNA
5992032	Mus musculus	AUF1 (hnRNP D0) destabilizes mRNA
6052546	Rattus norvegicus	AUF1 (hnRNP D0) destabilizes mRNA
6096849	Gallus gallus	AUF1 (hnRNP D0) destabilizes mRNA
6140082	Taeniopygia guttata	AUF1 (hnRNP D0) destabilizes mRNA
6196243	Xenopus tropicalis	AUF1 (hnRNP D0) destabilizes mRNA
6273438	Danio rerio	AUF1 (hnRNP D0) destabilizes mRNA
6323382	Drosophila melanogaster	AUF1 (hnRNP D0) destabilizes mRNA
6351068	Arabidopsis thaliana	AUF1 (hnRNP D0) destabilizes mRNA
6379037	Oryza sativa	AUF1 (hnRNP D0) destabilizes mRNA
174084	Homo sapiens	Autodegradation of Cdh1 by Cdh1:APC/C
5695260	Dictyostelium discoideum	Autodegradation of Cdh1 by Cdh1:APC/C
5812114	Sus scrofa	Autodegradation of Cdh1 by Cdh1:APC/C
5869993	Bos taurus	Autodegradation of Cdh1 by Cdh1:APC/C
5931696	Canis familiaris	Autodegradation of Cdh1 by Cdh1:APC/C
5991589	Mus musculus	Autodegradation of Cdh1 by Cdh1:APC/C
6052102	Rattus norvegicus	Autodegradation of Cdh1 by Cdh1:APC/C
6096415	Gallus gallus	Autodegradation of Cdh1 by Cdh1:APC/C
6139653	Taeniopygia guttata	Autodegradation of Cdh1 by Cdh1:APC/C
6195812	Xenopus tropicalis	Autodegradation of Cdh1 by Cdh1:APC/C
6273005	Danio rerio	Autodegradation of Cdh1 by Cdh1:APC/C
6323028	Drosophila melanogaster	Autodegradation of Cdh1 by Cdh1:APC/C
6350853	Arabidopsis thaliana	Autodegradation of Cdh1 by Cdh1:APC/C
6378823	Oryza sativa	Autodegradation of Cdh1 by Cdh1:APC/C
349425	Homo sapiens	Autodegradation of the E3 ubiquitin ligase COP1
5695370	Dictyostelium discoideum	Autodegradation of the E3 ubiquitin ligase COP1
5812319	Sus scrofa	Autodegradation of the E3 ubiquitin ligase COP1
5870205	Bos taurus	Autodegradation of the E3 ubiquitin ligase COP1
5931912	Canis familiaris	Autodegradation of the E3 ubiquitin ligase COP1
5991801	Mus musculus	Autodegradation of the E3 ubiquitin ligase COP1
6052314	Rattus norvegicus	Autodegradation of the E3 ubiquitin ligase COP1
6096625	Gallus gallus	Autodegradation of the E3 ubiquitin ligase COP1
6139862	Taeniopygia guttata	Autodegradation of the E3 ubiquitin ligase COP1
6196017	Xenopus tropicalis	Autodegradation of the E3 ubiquitin ligase COP1
6273207	Danio rerio	Autodegradation of the E3 ubiquitin ligase COP1
6350962	Arabidopsis thaliana	Autodegradation of the E3 ubiquitin ligase COP1
6378935	Oryza sativa	Autodegradation of the E3 ubiquitin ligase COP1
177539	Homo sapiens	Autointegration results in viral DNA circles
5467340	Homo sapiens	AXIN missense mutants destabilize the destruction complex
4839735	Homo sapiens	AXIN mutants destabilize the destruction complex, activating WNT signaling
422475	Homo sapiens	Axon guidance
5695089	Dictyostelium discoideum	Axon guidance
5699528	Plasmodium falciparum	Axon guidance
5709192	Schizosaccharomyces pombe	Axon guidance
5719579	Saccharomyces cerevisiae	Axon guidance
5751723	Caenorhabditis elegans	Axon guidance
5811832	Sus scrofa	Axon guidance
5869706	Bos taurus	Axon guidance
5931414	Canis familiaris	Axon guidance
5991299	Mus musculus	Axon guidance
6051814	Rattus norvegicus	Axon guidance
6096164	Gallus gallus	Axon guidance
6139406	Taeniopygia guttata	Axon guidance
6195534	Xenopus tropicalis	Axon guidance
6272731	Danio rerio	Axon guidance
6322816	Drosophila melanogaster	Axon guidance
6350726	Arabidopsis thaliana	Axon guidance
6378693	Oryza sativa	Axon guidance
193634	Homo sapiens	Axonal growth inhibition (RHOA activation)
5751949	Caenorhabditis elegans	Axonal growth inhibition (RHOA activation)
5812202	Sus scrofa	Axonal growth inhibition (RHOA activation)
5870083	Bos taurus	Axonal growth inhibition (RHOA activation)
5931805	Canis familiaris	Axonal growth inhibition (RHOA activation)
5991680	Mus musculus	Axonal growth inhibition (RHOA activation)
6052193	Rattus norvegicus	Axonal growth inhibition (RHOA activation)
6096510	Gallus gallus	Axonal growth inhibition (RHOA activation)
6139753	Taeniopygia guttata	Axonal growth inhibition (RHOA activation)
6195901	Xenopus tropicalis	Axonal growth inhibition (RHOA activation)
6273096	Danio rerio	Axonal growth inhibition (RHOA activation)
6323111	Drosophila melanogaster	Axonal growth inhibition (RHOA activation)
209563	Homo sapiens	Axonal growth stimulation
5870089	Bos taurus	Axonal growth stimulation
5931795	Canis familiaris	Axonal growth stimulation
5991686	Mus musculus	Axonal growth stimulation
6052199	Rattus norvegicus	Axonal growth stimulation
6096516	Gallus gallus	Axonal growth stimulation
6195907	Xenopus tropicalis	Axonal growth stimulation
6273102	Danio rerio	Axonal growth stimulation
73884	Homo sapiens	Base Excision Repair
353357	Gallus gallus	Base Excision Repair
5695136	Dictyostelium discoideum	Base Excision Repair
5699357	Plasmodium falciparum	Base Excision Repair
5709255	Schizosaccharomyces pombe	Base Excision Repair
5719644	Saccharomyces cerevisiae	Base Excision Repair
5751775	Caenorhabditis elegans	Base Excision Repair
5811885	Sus scrofa	Base Excision Repair
5869759	Bos taurus	Base Excision Repair
5931467	Canis familiaris	Base Excision Repair
5991352	Mus musculus	Base Excision Repair
6051867	Rattus norvegicus	Base Excision Repair
6096216	Gallus gallus	Base Excision Repair
6139458	Taeniopygia guttata	Base Excision Repair
6195584	Xenopus tropicalis	Base Excision Repair
6272784	Danio rerio	Base Excision Repair
6322868	Drosophila melanogaster	Base Excision Repair
6350773	Arabidopsis thaliana	Base Excision Repair
6378740	Oryza sativa	Base Excision Repair
353234	Gallus gallus	Base Excision Repair, AP site formation
73929	Homo sapiens	Base-Excision Repair, AP Site Formation
5695135	Dictyostelium discoideum	Base-Excision Repair, AP Site Formation
5699356	Plasmodium falciparum	Base-Excision Repair, AP Site Formation
5709254	Schizosaccharomyces pombe	Base-Excision Repair, AP Site Formation
5719643	Saccharomyces cerevisiae	Base-Excision Repair, AP Site Formation
5751774	Caenorhabditis elegans	Base-Excision Repair, AP Site Formation
5811884	Sus scrofa	Base-Excision Repair, AP Site Formation
5869758	Bos taurus	Base-Excision Repair, AP Site Formation
5931466	Canis familiaris	Base-Excision Repair, AP Site Formation
5991351	Mus musculus	Base-Excision Repair, AP Site Formation
